('RRE', 'RRE', 'Marree', '', 'AU')
('RRV', 'RRV', 'Robinson River', '', 'AU')
('RSB', 'RSB', 'Roseberth', '', 'AU')
('RTP', 'RTP', 'Rutland Plains', '', 'AU')
('RTS', 'RTS', 'Rottnest Island', '', 'AU')
('RTY', 'RTY', 'Merty', '', 'AU')
('RVT', 'RVT', 'Ravensthorpe', '', 'AU')
('SBR', 'SBR', 'Saibai Island', '', 'AU')
('SCG', 'SCG', 'Spring Creek', '', 'AU')
('SFP', 'SFP', 'Surfers Paradise', '', 'AU')
('SGO', 'SGO', 'Saint George', '', 'AU')
('SGP', 'SGP', 'Shay Gap', '', 'AU')
('SHQ', 'SHQ', 'Southport', '', 'AU')
('SHT', 'SHT', 'Shepparton', '', 'AU')
('SHU', 'SHU', 'Smith Point', '', 'AU')
('SIO', 'SIO', 'Smithton', '', 'AU')
('SIX', 'SIX', 'Singleton', '', 'AU')
('SNB', 'SNB', 'Snake Bay', '', 'AU')
('SNH', 'SNH', 'Stanthorpe', '', 'AU')
('SOI', 'SOI', 'South Molle Island', '', 'AU')
('SQC', 'SQC', 'Southern Cross', '', 'AU')
('SQP', 'SQP', 'Starcke', '', 'AU')
('SRM', 'SRM', 'Sandringham', '', 'AU')
('SRN', 'SRN', 'Strahan', '', 'AU')
('SRR', 'SRR', 'Stradbroke Island', 'Dunwich', 'AU')
('SSK', 'SSK', 'Sturt Creek', '', 'AU')
('SSP', 'SSP', 'Silver Plains', '', 'AU')
('STF', 'STF', 'Stephen Island', '', 'AU')
('STH', 'STH', 'Strathmore', '', 'AU')
('SVM', 'SVM', 'Saint Paul\'s Mission', '', 'AU')
('SWB', 'SWB', 'Shaw River', '', 'AU')
('SWC', 'SWC', 'Stawell', '', 'AU')
('SWH', 'SWH', 'Swan Hill', '', 'AU')
('SXE', 'SXE', 'Sale', '', 'AU')
('SYD', 'SYD', 'Sydney', 'Intl.', 'AU')
('SYU', 'SYU', 'Sue Island', '', 'AU')
('TAN', 'TAN', 'Tangalooma', '', 'AU')
('TAQ', 'TAQ', 'Tarcoola', '', 'AU')
('TBK', 'TBK', 'Timber Creek', '', 'AU')
('TBL', 'TBL', 'Tableland', '', 'AU')
('TCA', 'TCA', 'Tennant Creek', '', 'AU')
('TCW', 'TCW', 'Tocumwal', '', 'AU')
('TDN', 'TDN', 'Theda Station', '', 'AU')
('TDR', 'TDR', 'Theodore', '', 'AU')
('TEF', 'TEF', 'Telfer', '', 'AU')
('TEM', 'TEM', 'Temora', '', 'AU')
('TGN', 'TGN', 'Traralgon', '', 'AU')
('THG', 'THG', 'Thangool', '', 'AU')
('TIS', 'TIS', 'Thursday Island', '', 'AU')
('TKY', 'TKY', 'Turkey Creek', '', 'AU')
('TMW', 'TMW', 'Tamworth', '', 'AU')
('TPR', 'TPR', 'Tom Price', '', 'AU')
('TRO', 'TRO', 'Taree', '', 'AU')
('TSV', 'TSV', 'Townsville', '', 'AU')
('TUM', 'TUM', 'Tumut', '', 'AU')
('TWB', 'TWB', 'Toowoomba', '', 'AU')
('TWN', 'TWN', 'Tewantin', '', 'AU')
('TWP', 'TWP', 'Torwood', '', 'AU')
('TXR', 'TXR', 'Tanbar', '', 'AU')
('TYB', 'TYB', 'Tibooburra', '', 'AU')
('TYG', 'TYG', 'Thylungra', '', 'AU')
('TYP', 'TYP', 'Tobermorey', '', 'AU')
('UBB', 'UBB', 'Mabuiag Island', '', 'AU')
('UBU', 'UBU', 'Kalumburu', '', 'AU')
('UDA', 'UDA', 'Undarra', '', 'AU')
('UEE', 'UEE', 'Queenstown', '', 'AU')
('UIR', 'UIR', 'Quirindi', '', 'AU')
('ULP', 'ULP', 'Quilpie', '', 'AU')
('UMR', 'UMR', 'Woomera', '', 'AU')
('USL', 'USL', 'Useless Loop', '', 'AU')
('UTB', 'UTB', 'Muttaburra', '', 'AU')
('UTD', 'UTD', 'Nutwood Downs', '', 'AU')
('VCD', 'VCD', 'Victoria Rv Downs', '', 'AU')
('VNR', 'VNR', 'Vanrook', '', 'AU')
('WAN', 'WAN', 'Waverney', '', 'AU')
('WAU', 'WAU', 'Wauchope', '', 'AU')
('WAV', 'WAV', 'Kalkaringi/Wave Hill', '', 'AU')
('WAZ', 'WAZ', 'Warwick', '', 'AU')
('WDI', 'WDI', 'Wondai', '', 'AU')
('WEI', 'WEI', 'Weipa', '', 'AU')
('WEW', 'WEW', 'Wee Waa', '', 'AU')
('WGA', 'WGA', 'Wagga Wagga', '', 'AU')
('WGE', 'WGE', 'Walgett', '', 'AU')
('WGT', 'WGT', 'Wangaratta', '', 'AU')
('WGZ', 'WGZ', 'Manly', '', 'AU')
('WHL', 'WHL', 'Welshpool', '', 'AU')
('WIN', 'WIN', 'Winton', '', 'AU')
('WIO', 'WIO', 'Wilcannia', '', 'AU')
('WIT', 'WIT', 'Wittenoom', '', 'AU')
('WKB', 'WKB', 'Warracknabeal', '', 'AU')
('WLA', 'WLA', 'Wallal', '', 'AU')
('WLC', 'WLC', 'Walcha', '', 'AU')
('WLL', 'WLL', 'Wollogorang', '', 'AU')
('WLO', 'WLO', 'Waterloo', '', 'AU')
('WMB', 'WMB', 'Warrnambool', '', 'AU')
('WME', 'WME', 'Mount Keith', '', 'AU')
('WND', 'WND', 'Windarra', '', 'AU')
('WNR', 'WNR', 'Windorah', '', 'AU')
('WOG', 'WOG', 'Woodgreen', '', 'AU')
('WOL', 'WOL', 'Wollongong', '', 'AU')
('WON', 'WON', 'Wondoola', '', 'AU')
('WPK', 'WPK', 'Wrotham Park', '', 'AU')
('WRW', 'WRW', 'Warrawagine', '', 'AU')
('WSY', 'WSY', 'Airlie Beach', '', 'AU')
('WUD', 'WUD', 'Wudinna', '', 'AU')
('WUN', 'WUN', 'Wiluna', '', 'AU')
('WWI', 'WWI', 'Woodie Woodie', '', 'AU')
('WWY', 'WWY', 'West Wyalong', '', 'AU')
('WYA', 'WYA', 'Whyalla', '', 'AU')
('WYN', 'WYN', 'Wyndham', '', 'AU')
('XCO', 'XCO', 'Colac', '', 'AU')
('XHW', 'ASP', 'Alice Springs Rail Station', '', 'AU')
('XHX', 'ADL', 'Adelaide Keswick Rail Station', '', 'AU')
('XJG', 'DRW', 'Darwin Rail Terminal', '', 'AU')
('XMC', 'XMC', 'Mallacoota', '', 'AU')
('XML', 'XML', 'Minlaton', '', 'AU')
('XMY', 'XMY', 'Yam Island', '', 'AU')
('XRH', 'XRH', 'Richmond', 'Airbase', 'AU')
('XTG', 'XTG', 'Thargomindah', '', 'AU')
('XTO', 'XTO', 'Taroom', '', 'AU')
('XTR', 'XTR', 'Tara', '', 'AU')
('XZX', 'XZX', 'Rail ,'', '', 'AU')
('YLG', 'YLG', 'Yalgoo', '', 'AU')
('YNN', 'YNN', 'Yandicoogina', '', 'AU')
('YUE', 'YUE', 'Yuendumu', '', 'AU')
('ZBL', 'ZBL', 'Biloela', '', 'AU')
('ZBO', 'ZBO', 'Bowen', '', 'AU')
('ZGL', 'ZGL', 'South Galway', '', 'AU')
('ZNE', 'ZNE', 'Newman', '', 'AU')
('ZVG', 'ZVG', 'Springvale , '', 'AU')
('ZZF', 'ZZF', 'Mystery Flight', '', 'AU')
('ZZI', 'ZZI', 'Elite Mystery Night', '', 'AU')
('ZZJ', 'ZZJ', 'Mystery Night', '', 'AU')
